market_id,model_id,type_class,name,short_name,brand,baumuster,class,body,model_year,product_group,all_terrain,currency,net_price,price,steering_position
de_DE,2060081,W206,C 300 de mit EQ Hybrid Technologie,C 300 de mit EQ Hybrid Technologie,Mercedes-Benz,2060081,C-Klasse,Limousine,805,PKW,False,EUR,57905.0,68906.95,LEFT
de_DE,2060091,W206,C 300 de 4MATIC mit EQ Hybrid Technologie,C 300 de 4MATIC mit EQ Hybrid Technologie,Mercedes-Benz,2060091,C-Klasse,Limousine,805,PKW,False,EUR,59905.0,71286.95,LEFT
de_DE,2060541,W206,C 300 e mit EQ Hybrid Technologie,C 300 e mit EQ Hybrid Technologie,Mercedes-Benz,2060541,C-Klasse,Limousine,805,PKW,False,EUR,55905.0,66526.95,LEFT
de_DE,2060561,W206,C 300 e 4MATIC mit EQ Hybrid Technologie,C 300 e 4MATIC mit EQ Hybrid Technologie,Mercedes-Benz,2060561,C-Klasse,Limousine,805,PKW,False,EUR,57905.0,68906.95,LEFT
de_DE,2060551,W206,C 400 e 4MATIC mit EQ Hybrid Technologie,C 400 e 4MATIC mit EQ Hybrid Technologie,Mercedes-Benz,2060551,C-Klasse,Limousine,805,PKW,False,EUR,61705.0,73428.95,LEFT
de_DE,2140081,W214,E 300 de Limousine mit EQ Hybrid Technologie,E 300 de Limousine mit EQ Hybrid Technologie,Mercedes-Benz,2140081,E-Klasse,Limousine,805,PKW,False,EUR,60500.0,71995.0,LEFT
de_DE,2140091,W214,E 300 de 4MATIC Limousine mit EQ Hybrid Technologie,E 300 de 4MATIC Limousine mit EQ Hybrid Technologie,Mercedes-Benz,2140091,E-Klasse,Limousine,805,PKW,False,EUR,62800.0,74732.0,LEFT
de_DE,2140541,W214,E 300 e Limousine mit EQ Hybrid Technologie,E 300 e Limousine mit EQ Hybrid Technologie,Mercedes-Benz,2140541,E-Klasse,Limousine,805,PKW,False,EUR,58900.0,70091.0,LEFT
de_DE,2140561,W214,E 300 e 4MATIC Limousine mit EQ Hybrid Technologie,E 300 e 4MATIC Limousine mit EQ Hybrid Technologie,Mercedes-Benz,2140561,E-Klasse,Limousine,805,PKW,False,EUR,61200.0,72828.0,LEFT
de_DE,2140551,W214,E 400 e 4MATIC Limousine mit EQ Hybrid Technologie,E 400 e 4MATIC Limousine mit EQ Hybrid Technologie,Mercedes-Benz,2140551,E-Klasse,Limousine,805,PKW,False,EUR,67100.0,79849.0,LEFT
de_DE,2230661,W223,S 450 e mit EQ Hybrid Technologie,S 450 e mit EQ Hybrid Technologie,Mercedes-Benz,2230661,S-Klasse,Limousine,805,PKW,False,EUR,106990.0,127318.1,LEFT
de_DE,2230691,W223,S 580 e 4MATIC mit EQ Hybrid Technologie,S 580 e 4MATIC mit EQ Hybrid Technologie,Mercedes-Benz,2230691,S-Klasse,Limousine,805,PKW,False,EUR,118490.0,141003.1,LEFT
de_DE,2363541,C236,CLE 300 e mit EQ Hybrid Technologie,CLE 300 e mit EQ Hybrid Technologie,Mercedes-Benz,2363541,CLE,Coupe,804,PKW,False,EUR,58600.0,69734.0,LEFT
de_DE,2062081,S206,C 300 de T-Modell mit EQ Hybrid Technologie,C 300 de T-Modell mit EQ Hybrid Technologie,Mercedes-Benz,2062081,C-Klasse,T-Modell,805,PKW,False,EUR,59405.0,70691.95,LEFT
de_DE,2062091,S206,C 300 de 4MATIC T-Modell mit EQ Hybrid Technologie,C 300 de 4MATIC T-Modell mit EQ Hybrid Technologie,Mercedes-Benz,2062091,C-Klasse,T-Modell,805,PKW,False,EUR,61405.0,73071.95,LEFT
de_DE,2062541,S206,C 300 e T-Modell mit EQ Hybrid Technologie,C 300 e T-Modell mit EQ Hybrid Technologie,Mercedes-Benz,2062541,C-Klasse,T-Modell,805,PKW,False,EUR,57405.0,68311.95,LEFT
